"timestamp","distance","temperature","co2","humidity","growth_norm","co2_norm","stage","growth"
"2026-03-06 15:05:04","81","28.8","12539","76.7","0.606","0.382","3","20"
"2026-03-06 15:06:04","79","28.8","11789","76.7","0.667","0.356","3","22"
"2026-03-06 15:07:05","80","28.8","10757","76.7","0.636","0.321","3","21"
"2026-03-06 15:08:05","80","28.8","9786","76.8","0.636","0.287","3","21"
"2026-03-06 15:09:06","80","28.8","8944","76.8","0.636","0.258","3","21"
"2026-03-06 15:10:06","78","28.8","8460","76.8","0.697","0.241","3","23"
"2026-03-06 15:11:07","80","28.8","8639","76.8","0.636","0.248","3","21"
"2026-03-06 15:12:07","77","28.8","8590","76.8","0.727","0.246","3","24"
"2026-03-06 15:13:08","80","28.8","8509","76.8","0.636","0.243","3","21"
"2026-03-06 15:14:08","78","28.8","9330","76.7","0.697","0.271","3","23"
"2026-03-06 15:15:08","79","28.8","10313","76.8","0.667","0.305","3","22"
"2026-03-06 15:16:08","81","28.8","14567","76.6","0.606","0.452","3","20"
"2026-03-06 15:17:09","80","28.8","15863","76.6","0.636","0.497","3","21"
"2026-03-06 15:18:09","81","28.8","15126","76.6","0.606","0.472","3","20"
"2026-03-06 15:19:10","80","28.8","13732","76.6","0.636","0.424","3","21"
"2026-03-06 15:20:10","79","28.8","12415","76.7","0.667","0.378","3","22"
"2026-03-06 15:21:10","80","28.8","11300","76.7","0.636","0.34","3","21"
"2026-03-06 15:22:10","79","28.8","12603","76.6","0.667","0.385","3","22"
"2026-03-06 15:23:11","81","28.8","14628","76.6","0.606","0.455","3","20"
"2026-03-06 15:24:11","81","28.8","17527","76.5","0.606","0.555","3","20"
"2026-03-06 15:25:11","80","28.8","17474","76.6","0.636","0.553","3","21"
"2026-03-06 15:26:12","80","28.8","16004","76.5","0.636","0.502","3","21"
"2026-03-06 15:27:12","80","28.8","15424","76.5","0.636","0.482","3","21"
"2026-03-06 15:28:13","81","28.8","15967","76.5","0.606","0.501","3","20"
"2026-03-06 15:29:13","80","28.8","14893","76.6","0.636","0.464","3","21"
"2026-03-06 15:30:14","81","28.8","13634","76.6","0.606","0.42","3","20"
"2026-03-06 15:31:15","79","28.8","12711","76.6","0.667","0.388","3","22"
"2026-03-06 15:32:15","79","28.8","12721","76.6","0.667","0.389","3","22"
"2026-03-06 15:33:15","79","28.8","12868","76.6","0.667","0.394","3","22"
"2026-03-06 15:34:16","80","28.8","14642","76.5","0.636","0.455","3","21"
"2026-03-06 15:35:16","80","28.8","16647","76.5","0.636","0.524","3","21"
"2026-03-06 15:36:17","80","28.8","16405","76.5","0.636","0.516","3","21"
"2026-03-06 15:37:17","80","28.8","16681","76.4","0.636","0.525","3","21"
"2026-03-06 15:38:17","80","28.8","16016","76.5","0.636","0.503","3","21"
"2026-03-06 15:39:17","81","28.8","14264","76.5","0.606","0.442","3","20"
"2026-03-06 15:40:18","80","28.8","12691","76.6","0.636","0.388","3","21"
"2026-03-06 15:41:18","80","28.8","11191","76.6","0.636","0.336","3","21"
"2026-03-06 15:42:19","80","28.8","10106","76.6","0.636","0.298","3","21"
"2026-03-06 15:43:19","81","28.8","9903","76.6","0.606","0.291","3","20"
"2026-03-06 15:44:20","80","28.8","9942","76.6","0.636","0.293","3","21"
"2026-03-06 15:45:20","80","28.8","9602","76.6","0.636","0.281","3","21"
"2026-03-06 15:46:21","79","28.8","9184","76.6","0.667","0.266","3","22"
"2026-03-06 15:47:21","78","28.8","8619","76.7","0.697","0.247","3","23"
"2026-03-06 15:48:22","78","28.7","9283","76.6","0.697","0.27","3","23"
"2026-03-06 15:49:22","79","28.7","9735","76.6","0.667","0.285","3","22"
"2026-03-06 15:50:23","79","28.7","9657","76.6","0.667","0.283","3","22"
"2026-03-06 15:51:23","77","28.8","11259","76.6","0.727","0.338","3","24"
"2026-03-06 15:52:23","79","28.8","11288","76.6","0.667","0.339","3","22"
"2026-03-06 15:53:24","78","28.8","10366","76.6","0.697","0.307","3","23"
"2026-03-06 15:54:24","78","28.8","10420","76.6","0.697","0.309","3","23"
"2026-03-06 15:55:25","79","28.7","10220","76.6","0.667","0.302","3","22"
"2026-03-06 15:56:25","78","28.8","9439","76.6","0.697","0.275","3","23"
"2026-03-06 15:57:25","79","28.7","10402","76.6","0.667","0.309","3","22"
"2026-03-06 15:58:26","79","28.7","11060","76.6","0.667","0.331","3","22"
"2026-03-06 15:59:26","80","28.7","12234","76.5","0.636","0.372","3","21"
"2026-03-06 16:00:27","80","28.8","13596","76.5","0.636","0.419","3","21"
"2026-03-06 16:01:27","79","28.7","15227","76.4","0.667","0.475","3","22"
"2026-03-06 16:02:28","79","28.7","15596","76.4","0.667","0.488","3","22"
"2026-03-06 16:03:28","79","28.7","14667","76.4","0.667","0.456","3","22"
"2026-03-06 16:04:29","80","28.8","14362","76.4","0.636","0.445","3","21"
"2026-03-06 16:05:29","83","28.7","14718","76.4","0.545","0.458","3","18"
"2026-03-06 16:06:30","82","28.7","13801","76.4","0.576","0.426","3","19"
"2026-03-06 16:07:30","82","28.7","12495","76.4","0.576","0.381","3","19"
"2026-03-06 16:08:31","81","28.7","11450","76.5","0.606","0.345","3","20"
"2026-03-06 16:09:31","80","28.7","10516","76.5","0.636","0.312","3","21"
"2026-03-06 16:10:32","81","28.7","10059","76.5","0.606","0.297","3","20"
"2026-03-06 16:11:33","82","28.7","12855","76.5","0.576","0.393","3","19"
"2026-03-06 16:12:33","82","28.7","13137","76.5","0.576","0.403","3","19"
"2026-03-06 16:13:34","82","28.7","12002","76.5","0.576","0.364","3","19"
"2026-03-06 16:14:34","81","28.7","11045","76.5","0.606","0.331","3","20"
"2026-03-06 16:15:35","82","28.7","10157","76.5","0.576","0.3","3","19"
"2026-03-06 16:16:35","80","28.7","9404","76.6","0.636","0.274","3","21"
"2026-03-06 16:17:35","81","28.7","8738","76.5","0.606","0.251","3","20"
"2026-03-06 16:18:36","81","28.7","8326","76.5","0.606","0.237","3","20"
"2026-03-06 16:19:36","81","28.7","8634","76.5","0.606","0.247","3","20"
"2026-03-06 16:20:37","81","28.7","9424","76.5","0.606","0.275","3","20"
"2026-03-06 16:21:37","81","28.7","9978","76.5","0.606","0.294","3","20"
"2026-03-06 16:22:37","81","28.7","10420","76.5","0.606","0.309","3","20"
"2026-03-06 16:23:38","80","28.7","11364","76.4","0.636","0.342","3","21"
"2026-03-06 16:24:38","81","28.7","12364","76.4","0.606","0.376","3","20"
