"timestamp","distance","temperature","co2","humidity","growth_norm","co2_norm","stage","growth"
"2026-03-06 17:01:13","99","26.8","1437","81.2","0.0769","0.014","0","2"
"2026-03-06 17:02:14","99","27.1","1527","81.6","0.0769","0.0181","0","2"
"2026-03-06 17:03:14","100","27.2","1532","81.5","0.0385","0.0183","0","1"
"2026-03-06 17:04:15","98","27.2","1515","81.4","0.115","0.0175","0","3"
"2026-03-06 17:05:15","98","27.3","1491","81.3","0.115","0.0164","0","3"
"2026-03-06 17:08:58","100","27.3","1414","81.6","0.0385","0.0129","0","1"
"2026-03-06 17:09:59","100","27.5","1391","81.3","0.0385","0.0118","0","1"
"2026-03-06 17:10:59","100","27.6","1375","81.2","0.0385","0.0111","0","1"
"2026-03-06 17:12:00","100","27.6","1368","81.1","0.0385","0.0108","0","1"
"2026-03-06 17:13:00","99","27.6","1363","81.1","0.0769","0.0105","0","2"
"2026-03-06 17:15:29","99","27.4","1134","81.4","0.0769","0","0","2"
"2026-03-06 17:16:29","99","27.5","1252","81.2","0.0769","0.00543","0","2"
"2026-03-06 17:17:30","99","27.6","1314","81.1","0.0769","0.00829","0","2"
"2026-03-06 17:18:30","100","27.7","1398","81","0.0385","0.0122","0","1"
"2026-03-06 17:19:30","99","27.7","1519","81","0.0769","0.0177","0","2"
"2026-03-06 17:20:31","99","27.7","1586","80.9","0.0769","0.0208","0","2"
"2026-03-06 17:21:31","100","27.7","1654","80.9","0.0385","0.0239","0","1"
"2026-03-06 17:22:31","100","27.8","1715","80.8","0.0385","0.0268","0","1"
"2026-03-06 17:23:31","100","27.8","1755","80.8","0.0385","0.0286","0","1"
"2026-03-06 17:24:31","99","27.8","1828","80.8","0.0769","0.032","0","2"
"2026-03-06 17:25:32","101","27.8","1849","80.8","0","0.0329","0","0"
"2026-03-06 17:26:32","99","27.9","1862","80.8","0.0769","0.0335","0","2"
"2026-03-06 17:27:33","98","27.9","1879","80.7","0.115","0.0343","0","3"
"2026-03-06 17:28:33","101","27.9","1894","80.7","0","0.035","0","0"
"2026-03-06 17:29:33","99","27.9","1910","80.6","0.0769","0.0357","0","2"
"2026-03-06 17:30:34","98","27.9","1921","80.6","0.115","0.0362","0","3"
"2026-03-06 17:31:34","99","27.9","1928","80.5","0.0769","0.0366","0","2"
"2026-03-06 17:32:35","98","28","1938","80.5","0.115","0.037","0","3"
"2026-03-06 17:33:35","99","28","1952","80.5","0.0769","0.0377","0","2"
"2026-03-06 17:34:35","100","28","1962","80.4","0.0385","0.0381","0","1"
"2026-03-06 17:35:36","98","28","1974","80.3","0.115","0.0387","0","3"
"2026-03-06 17:36:36","99","28","1978","80.3","0.0769","0.0389","0","2"
"2026-03-06 17:37:36","98","28","1981","80.3","0.115","0.039","0","3"
"2026-03-06 17:38:37","100","28","1986","80.3","0.0385","0.0392","0","1"
"2026-03-06 17:39:37","99","28","1992","80.2","0.0769","0.0395","0","2"
"2026-03-06 17:40:38","98","28.1","1996","80.2","0.115","0.0397","0","3"
"2026-03-06 17:41:38","99","28.1","1995","80.3","0.0769","0.0397","0","2"
"2026-03-06 17:42:39","98","28.1","1996","80.2","0.115","0.0397","1","3"
"2026-03-06 17:43:39","99","28.1","1996","80.2","0.0769","0.0397","1","2"
"2026-03-06 17:44:40","97","28.1","2005","80.1","0.154","0.0401","1","4"
"2026-03-06 17:45:40","98","28.1","2006","80.1","0.115","0.0402","1","3"
"2026-03-06 17:46:41","98","28.1","2007","80","0.115","0.0402","1","3"
"2026-03-06 17:47:41","96","28.1","2006","80","0.192","0.0402","1","5"
"2026-03-06 17:48:41","97","28.1","2003","79.9","0.154","0.04","1","4"
"2026-03-06 17:49:42","98","28.1","1997","79.8","0.115","0.0397","1","3"
"2026-03-06 17:50:42","97","28.2","2002","79.8","0.154","0.04","1","4"
"2026-03-06 17:51:43","96","28.2","2008","79.7","0.192","0.0403","1","5"
"2026-03-06 17:52:43","98","28.2","2009","79.7","0.115","0.0403","1","3"
"2026-03-06 17:53:44","97","28.2","2008","79.6","0.154","0.0403","1","4"
"2026-03-06 17:54:44","97","28.2","2009","79.6","0.154","0.0403","1","4"
"2026-03-06 17:55:45","96","28.2","2008","79.5","0.192","0.0403","1","5"
"2026-03-06 17:56:45","96","28.2","2015","79.5","0.192","0.0406","1","5"
"2026-03-06 17:57:46","95","28.2","2013","79.4","0.231","0.0405","1","6"
"2026-03-06 17:58:46","95","28.2","2013","79.4","0.231","0.0405","1","6"
"2026-03-06 17:59:47","96","28.2","2018","79.4","0.192","0.0407","1","5"
"2026-03-06 18:00:47","95","28.2","2017","79.3","0.231","0.0407","1","6"
"2026-03-06 18:01:48","96","28.2","2016","79.2","0.192","0.0406","1","5"
"2026-03-06 18:02:48","96","28.2","2013","79.2","0.192","0.0405","1","5"
"2026-03-06 18:03:49","96","28.3","2017","79.2","0.192","0.0407","1","5"
"2026-03-06 18:04:49","94","28.2","2022","79.1","0.269","0.0409","1","7"
"2026-03-06 18:05:50","94","28.2","2032","79.1","0.269","0.0414","1","7"
"2026-03-06 18:06:50","94","28.3","2032","79","0.269","0.0414","1","7"
"2026-03-06 18:07:51","95","28.2","2031","79","0.231","0.0413","1","6"
"2026-03-06 18:08:51","96","28.2","2026","79","0.192","0.0411","1","5"
"2026-03-06 18:09:52","95","28.3","2026","78.9","0.231","0.0411","1","6"
"2026-03-06 18:10:52","95","28.3","2032","78.9","0.231","0.0414","1","6"
"2026-03-06 18:11:53","93","28.2","2032","78.8","0.308","0.0414","1","8"
"2026-03-06 18:12:53","94","28.3","2035","78.8","0.269","0.0415","1","7"
"2026-03-06 18:13:54","94","28.3","2040","78.7","0.269","0.0417","1","7"
"2026-03-06 18:14:54","94","28.2","2037","78.7","0.269","0.0416","1","7"
"2026-03-06 18:15:54","94","28.3","2036","78.6","0.269","0.0415","1","7"
"2026-03-06 18:16:55","92","28.2","2037","78.6","0.346","0.0416","1","9"
"2026-03-06 18:17:56","93","28.3","2035","78.6","0.308","0.0415","1","8"
"2026-03-06 18:18:56","94","28.3","2035","78.5","0.269","0.0415","1","7"
"2026-03-06 18:19:56","93","28.3","2031","78.5","0.308","0.0413","1","8"
"2026-03-06 18:20:57","94","28.3","2037","78.4","0.269","0.0416","1","7"
"2026-03-06 18:21:57","94","28.3","2042","78.4","0.269","0.0418","1","7"
"2026-03-06 18:22:58","94","28.3","2043","78.3","0.269","0.0419","1","7"
"2026-03-06 18:23:58","94","28.3","2042","78.3","0.269","0.0418","1","7"
"2026-03-06 18:24:59","93","28.3","2044","78.2","0.308","0.0419","1","8"
"2026-03-06 18:25:59","93","28.3","2049","78.2","0.308","0.0421","1","8"
"2026-03-06 18:27:00","93","28.3","2048","78.1","0.308","0.0421","1","8"
"2026-03-06 18:28:00","91","28.3","2048","78.1","0.385","0.0421","1","10"
"2026-03-06 18:29:01","91","28.3","2052","78","0.385","0.0423","1","10"
"2026-03-06 18:30:01","93","28.3","2056","78","0.308","0.0425","1","8"
"2026-03-06 18:31:02","91","28.3","2061","77.9","0.385","0.0427","1","10"
"2026-03-06 18:32:02","93","28.3","2056","77.8","0.308","0.0425","1","8"
"2026-03-06 18:33:03","92","28.3","2055","77.8","0.346","0.0424","1","9"
"2026-03-06 18:34:03","91","28.3","2052","77.7","0.385","0.0423","1","10"
"2026-03-06 18:35:04","90","28.3","2056","77.7","0.423","0.0425","1","11"
"2026-03-06 18:36:04","91","28.3","2051","77.6","0.385","0.0422","1","10"
"2026-03-06 18:37:05","91","28.3","2051","77.6","0.385","0.0422","1","10"
"2026-03-06 18:38:05","91","28.3","2049","77.6","0.385","0.0421","1","10"
"2026-03-06 18:39:05","91","28.3","2045","77.5","0.385","0.042","1","10"
"2026-03-06 18:40:06","90","28.3","2051","77.5","0.423","0.0422","1","11"
"2026-03-06 18:41:07","90","28.3","2050","77.4","0.423","0.0422","1","11"
"2026-03-06 18:42:07","90","28.3","2053","77.4","0.423","0.0423","1","11"
"2026-03-06 18:43:08","90","28.3","2056","77.3","0.423","0.0425","1","11"
"2026-03-06 18:44:08","89","28.3","2062","77.3","0.462","0.0427","1","12"
"2026-03-06 18:45:09","90","28.3","2063","77.2","0.423","0.0428","1","11"
"2026-03-06 18:46:09","89","28.3","2053","77.2","0.462","0.0423","1","12"
"2026-03-06 18:47:10","90","28.3","2057","77.2","0.423","0.0425","1","11"
"2026-03-06 18:48:10","88","28.3","2065","77.1","0.5","0.0429","1","13"
"2026-03-06 18:49:11","88","28.3","2059","77.1","0.5","0.0426","1","13"
"2026-03-06 18:50:11","89","28.3","2057","77.1","0.462","0.0425","1","12"
"2026-03-06 18:51:12","88","28.3","2059","77.1","0.5","0.0426","1","13"
"2026-03-06 18:52:12","88","28.3","2065","77","0.5","0.0429","1","13"
"2026-03-06 18:53:12","88","28.3","2064","77","0.5","0.0428","1","13"
"2026-03-06 18:54:13","89","28.3","2065","77","0.462","0.0429","1","12"
"2026-03-06 18:55:13","88","28.3","2065","77","0.5","0.0429","1","13"
"2026-03-06 18:56:13","88","28.3","2060","77","0.5","0.0426","1","13"
"2026-03-06 18:57:14","87","28.3","2062","76.9","0.538","0.0427","1","14"
"2026-03-06 18:58:14","87","28.3","2059","76.9","0.538","0.0426","1","14"
"2026-03-06 18:59:15","87","28.3","2061","76.9","0.538","0.0427","1","14"
"2026-03-06 19:00:15","87","28.3","2058","76.9","0.538","0.0426","1","14"
"2026-03-06 19:01:16","87","28.3","2060","76.9","0.538","0.0426","1","14"
"2026-03-06 19:02:16","86","28.3","2063","76.8","0.577","0.0428","1","15"
"2026-03-06 19:03:17","86","28.3","2060","76.8","0.577","0.0426","1","15"
"2026-03-06 19:04:18","86","28.3","2068","76.8","0.577","0.043","1","15"
"2026-03-06 19:05:18","86","28.3","2069","76.8","0.577","0.0431","1","15"
"2026-03-06 19:06:19","85","28.3","2072","76.8","0.615","0.0432","1","16"
"2026-03-06 19:07:19","85","28.3","2069","76.8","0.615","0.0431","1","16"
"2026-03-06 19:08:20","85","28.3","2077","76.7","0.615","0.0434","1","16"
"2026-03-06 19:09:20","86","28.3","2078","76.8","0.577","0.0435","1","15"
"2026-03-06 19:10:20","86","28.3","2069","76.7","0.577","0.0431","1","15"
"2026-03-06 19:11:21","86","28.3","2072","76.7","0.577","0.0432","1","15"
"2026-03-06 19:12:21","85","28.3","2071","76.7","0.615","0.0432","1","16"
"2026-03-06 19:13:22","84","28.3","2070","76.7","0.654","0.0431","1","17"
"2026-03-06 19:14:22","84","28.3","2068","76.7","0.654","0.043","1","17"
"2026-03-06 19:15:23","85","28.3","2070","76.7","0.615","0.0431","1","16"
"2026-03-06 19:16:23","84","28.3","2075","76.7","0.654","0.0433","1","17"
"2026-03-06 19:17:24","84","28.3","2077","76.7","0.654","0.0434","1","17"
"2026-03-06 19:18:24","85","28.3","2070","76.7","0.615","0.0431","1","16"
"2026-03-06 19:19:25","82","28.3","2074","76.7","0.731","0.0433","1","19"
"2026-03-06 19:20:25","82","28.3","2073","76.6","0.731","0.0432","1","19"
"2026-03-06 19:21:25","83","28.3","2073","76.6","0.692","0.0432","1","18"
"2026-03-06 19:22:25","84","28.3","2075","76.6","0.654","0.0433","1","17"
"2026-03-06 19:23:25","83","28.3","2075","76.6","0.692","0.0433","1","18"
"2026-03-06 19:24:25","83","28.3","2100","76.6","0.692","0.0445","1","18"
"2026-03-06 19:25:25","82","28.3","2126","76.6","0.731","0.0457","1","19"
"2026-03-06 19:26:26","83","28.3","2142","76.6","0.692","0.0464","1","18"
"2026-03-06 19:27:26","81","28.3","2152","76.6","0.769","0.0469","1","20"
"2026-03-06 19:28:26","82","28.3","2153","76.6","0.731","0.0469","1","19"
"2026-03-06 19:29:26","81","28.2","2141","76.5","0.769","0.0464","1","20"
"2026-03-06 19:30:26","81","28.3","2138","76.5","0.769","0.0462","1","20"
"2026-03-06 19:31:26","81","28.2","2128","76.5","0.769","0.0458","1","20"
"2026-03-06 19:32:26","81","28.3","2128","76.5","0.769","0.0458","1","20"
"2026-03-06 19:33:26","80","28.2","2122","76.5","0.808","0.0455","1","21"
"2026-03-06 19:34:26","81","28.3","2126","76.5","0.769","0.0457","1","20"
"2026-03-06 19:35:27","80","28.2","2126","76.5","0.808","0.0457","1","21"
"2026-03-06 19:36:27","80","28.2","2116","76.5","0.808","0.0452","1","21"
"2026-03-06 19:37:27","80","28.2","2117","76.5","0.808","0.0453","1","21"
"2026-03-06 19:38:27","79","28.3","2118","76.5","0.846","0.0453","1","22"
"2026-03-06 19:39:28","79","28.3","2118","76.4","0.846","0.0453","1","22"
"2026-03-06 19:40:28","79","28.3","2139","76.4","0.846","0.0463","1","22"
"2026-03-06 19:41:28","80","28.3","2213","76.4","0.808","0.0497","1","21"
"2026-03-06 19:42:28","80","28.2","2515","76.2","0.808","0.0636","1","21"
"2026-03-06 19:43:28","79","28.2","3175","76.2","0.846","0.094","1","22"
"2026-03-06 19:44:28","79","28.2","3273","76.3","0.846","0.0985","1","22"
"2026-03-06 19:45:29","78","28.3","3193","76.3","0.885","0.0948","1","23"
"2026-03-06 19:46:29","80","28.3","2990","76.3","0.808","0.0855","1","21"
"2026-03-06 19:47:29","80","28.2","2857","76.3","0.808","0.0794","1","21"
